date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:02:21	126955/126955	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:02:20%20GMT	https://support.microsoft.com/en-us/all-products	site/support.microsoft.com/en-us/all-products.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:02:22	163229/163229	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:02:21%20GMT	https://support.microsoft.com/en-us/surface	site/support.microsoft.com/en-us/surface.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:02:23	119820/119820	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:02:22%20GMT	https://support.microsoft.com/en-us/pc-accessories	site/support.microsoft.com/en-us/pc-accessories.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:02:23	1294/1294	---MCZ	200	added ('OK')	text/html	etag:W/%220b0bf9d44dedc1:0%22	https://support.xbox.com/	site/support.xbox.com/index.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:02:25	1294/1294	---MCZ	200	added ('OK')	text/html	etag:W/%220b0bf9d44dedc1:0%22	https://support.xbox.com/help/games-apps/my-games-apps/all-about-pc-gaming	site/support.xbox.com/help/games-apps/my-games-apps/all-about-pc-gaming.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:02:25	128211/128211	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:02:24%20GMT	https://support.microsoft.com/en-us/warranty	site/support.microsoft.com/en-us/warranty.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:02:26	131224/131224	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:02:25%20GMT	https://support.microsoft.com/en-us/account	site/support.microsoft.com/en-us/account.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:02:28	207822/207822	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:02:26%20GMT	https://support.microsoft.com/en-us/microsoft-store-and-billing	site/support.microsoft.com/en-us/microsoft-store-and-billing.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:02:29	153788/153788	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:02:27%20GMT	https://support.microsoft.com/en-us/whats-new	site/support.microsoft.com/en-us/whats-new.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:02:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20May%202026%2013:02:29%20GMT	https://answers.microsoft.com/lang	site/answers.microsoft.com/lang.229.delayed	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:02:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20May%202026%2013:02:25%20GMT	https://docs.microsoft.com/hololens/	site/docs.microsoft.com/hololens/index.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:02:29	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2012%20May%202026%2013:02:25%20GMT	https://learn.microsoft.com/surface-hub/	site/learn.microsoft.com/surface-hub/index.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:02:30	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2012%20May%202026%2013:02:30%20GMT	https://learn.microsoft.com/answers	site/learn.microsoft.com/answers	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:02:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20May%202026%2013:02:31%20GMT	https://learn.microsoft.com/en-us/answers	site/learn.microsoft.com/en-us/answers	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:02:32	37144/37144	---M--	200	added ('OK')	text/html	etag:%22Kq6BgY0H052fftDCxbIJdIlX9a4=%22	https://learn.microsoft.com/en-us/answers/	site/learn.microsoft.com/en-us/answers/index.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:02:32	5907/5907	---M--	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:02:32%20GMT	https://portal.office.com/AdminPortal	site/portal.office.com/AdminPortal.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:02:34	165026/165026	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:02:33%20GMT	https://support.microsoft.com/en-us/education	site/support.microsoft.com/en-us/education.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:02:34	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2012%20May%202026%2013:02:34%20GMT	https://go.microsoft.com/fwlink/?linkid=2224585	site/go.microsoft.com/fwlink/index7402.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:02:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20May%202026%2013:02:34%20GMT	https://support.microsoft.com/en-us/surface/cbc47825-19b9-4786-8088-eb9963d780d3	site/support.microsoft.com/en-us/surface/cbc47825-19b9-4786-8088-eb9963d780d3	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:02:34	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2012%20May%202026%2013:02:34%20GMT	https://developer.microsoft.com/	site/developer.microsoft.com/index.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:02:36	107575/107575	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:02:35%20GMT	https://support.microsoft.com/en-US/surface/product-safety-guidelines	site/support.microsoft.com/en-US/surface/product-safety-guidelines.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:02:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20May%202026%2013:02:36%20GMT	https://www.microsoft.com/reportascam/	site/www.microsoft.com/reportascam/index.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:02:36	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2012%20May%202026%2013:02:36%20GMT	https://www.microsoft.com/microsoft-365	site/www.microsoft.com/microsoft-365.230.delayed	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:02:36	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2012%20May%202026%2013:02:36%20GMT	https://go.microsoft.com/fwlink/?linkid=849747	site/go.microsoft.com/fwlink/indexa798.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:02:38	465333/465333	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:02:37%20GMT	https://www.microsoft.com/en-us/microsoft-365	site/www.microsoft.com/en-us/microsoft-365.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:02:38	474118/474118	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:02:38%20GMT	https://azure.microsoft.com/en-us?ocid=cmm4r4ppnhp	site/azure.microsoft.com/en-us332f.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:02:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20May%202026%2013:02:39%20GMT	https://www.microsoft.com/surface	site/www.microsoft.com/surface	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:02:40	253075/253075	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:02:40%20GMT	https://www.microsoft.com/en-us/surface	site/www.microsoft.com/en-us/surface.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:02:41	143143/143143	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:02:41%20GMT	https://www.microsoft.com/en-us/windows/	site/www.microsoft.com/en-us/windows/index.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:02:41	33674/33674	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:02:41%20GMT	https://copilot.microsoft.com/	site/copilot.microsoft.com/index.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:02:42	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Tue,%2012%20May%202026%2013:02:42%20GMT	https://www.xbox.com/	site/www.xbox.com/index.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:02:49	281539/281539	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:02:49%20GMT	https://www.microsoft.com/en-us/store/b/sale?icid=DSM_TopNavDeals	site/www.microsoft.com/en-us/store/b/saled285.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:02:59	507080/507080	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:02:59%20GMT	https://www.microsoft.com/en-us/store/b/business	site/www.microsoft.com/en-us/store/b/business.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:02:59	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2012%20May%202026%2013:02:59%20GMT	https://apps.microsoft.com/home	site/apps.microsoft.com/home.237.delayed	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:03:00	1484/1484	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2012%20May%202026%2013:03:00%20GMT	https://apps.microsoft.com/home?hl=en-US&gl=US	site/apps.microsoft.com/home3209	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:03:02	768489/768489	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:03:02%20GMT	https://www.microsoft.com/en-us/microsoft-365/outlook/email-and-calendar-software-microsoft-outlook	site/www.microsoft.com/en-us/microsoft-365/outlook/email-and-calendar-software-microsoft-outlook.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:03:02	568495/568495	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:03:02%20GMT	https://www.microsoft.com/en-us/microsoft-365/onedrive/online-cloud-storage	site/www.microsoft.com/en-us/microsoft-365/onedrive/online-cloud-storage.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:03:03	299431/299431	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:03:03%20GMT	https://www.microsoft.com/en-us/microsoft-teams/group-chat-software	site/www.microsoft.com/en-us/microsoft-teams/group-chat-software.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:03:04	385661/385661	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:03:04%20GMT	https://www.microsoft.com/en-us/microsoft-365/onenote/digital-note-taking-app	site/www.microsoft.com/en-us/microsoft-365/onenote/digital-note-taking-app.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:03:05	134/134	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2012%20May%202026%2013:03:05%20GMT	https://www.microsoft.com/edge	site/www.microsoft.com/edge	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:03:07	290819/290819	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:03:07%20GMT	https://www.microsoft.com/en-us/edge?ep=0&form=MA1403&es=325&cs=676334012	site/www.microsoft.com/en-us/edge3b31.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:03:07	244281/244281	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:03:07%20GMT	https://support.microsoft.com/en-us/office/moving-from-skype-to-microsoft-teams-free-3c0caa26-d9db-4179-bcb3-930ae2c87570?icid=DSM_All_Skype	site/support.microsoft.com/en-us/office/moving-from-skype-to-microsoft-teams-free-3c0caa26-d9db-4179-bcb3-930ae2c875703021.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:03:18	372225/372225	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:03:18%20GMT	https://www.microsoft.com/en-us/store/b/pc?icid=CNavDevicesPC	site/www.microsoft.com/en-us/store/b/pcd094.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:03:27	497322/497322	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:03:27%20GMT	https://www.microsoft.com/en-us/store/b/xbox?icid=CNavDevicesXbox	site/www.microsoft.com/en-us/store/b/xbox30cb.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:03:38	369637/369637	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:03:38%20GMT	https://www.microsoft.com/en-us/store/b/accessories?icid=CNavDevicesAccessories	site/www.microsoft.com/en-us/store/b/accessories3d24.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:03:47	192312/192312	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:03:47%20GMT	https://www.microsoft.com/en-us/store/b/virtualreality?icid=CNavVirtualReality	site/www.microsoft.com/en-us/store/b/virtualrealityab8d.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:03:57	349922/349922	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:03:57%20GMT	https://www.microsoft.com/en-us/store/b/certified-refurbished-products	site/www.microsoft.com/en-us/store/b/certified-refurbished-products.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:04:06	795879/795879	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:04:06%20GMT	https://www.microsoft.com/en-us/store/b/microsoft-trade-in	site/www.microsoft.com/en-us/store/b/microsoft-trade-in.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:04:07	838294/838294	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:04:06%20GMT	https://www.xbox.com/en-us/games/store/xbox-game-pass-ultimate/cfq7ttc0khs0?icid=CNavAllXboxGamePassUltimate	site/www.xbox.com/en-us/games/store/xbox-game-pass-ultimate/cfq7ttc0khs060ee.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:04:08	1306336/1306336	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:04:08%20GMT	https://www.xbox.com/en-us/games/store/pc-game-pass/cfq7ttc0kgq8?icid=CNavAllPCGamePass	site/www.xbox.com/en-us/games/store/pc-game-pass/cfq7ttc0kgq85bee.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:04:18	516059/516059	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:04:18%20GMT	https://www.microsoft.com/en-us/store/b/xboxgames?icid=CNavGamesXboxGames	site/www.microsoft.com/en-us/store/b/xboxgames7482.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:04:18	1484/1484	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2012%20May%202026%2013:04:18%20GMT	https://apps.microsoft.com/games	site/apps.microsoft.com/games.249.delayed	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:04:20	396058/396058	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:04:19%20GMT	https://www.microsoft.com/en-us/ai?icid=DSM_All_AI	site/www.microsoft.com/en-us/ai0a2a.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:04:20	303829/303829	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:04:20%20GMT	https://www.microsoft.com/en-us/security	site/www.microsoft.com/en-us/security.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:04:22	404740/404740	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:04:21%20GMT	https://www.microsoft.com/en-us/dynamics-365	site/www.microsoft.com/en-us/dynamics-365.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:04:23	666436/666436	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:04:22%20GMT	https://www.microsoft.com/en-us/microsoft-365/business	site/www.microsoft.com/en-us/microsoft-365/business.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:04:23	277854/277854	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:04:23%20GMT	https://www.microsoft.com/en-us/power-platform	site/www.microsoft.com/en-us/power-platform.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:04:24	194673/194673	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:04:24%20GMT	https://www.microsoft.com/en-us/windows-365	site/www.microsoft.com/en-us/windows-365.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:04:34	507118/507118	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:04:34%20GMT	https://www.microsoft.com/en-us/store/b/business?icid=CNavBusinessStore	site/www.microsoft.com/en-us/store/b/business500e.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:04:34	218624/218624	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:04:34%20GMT	https://www.microsoft.com/en-us/sovereignty?icid=DSM_More_Sovereignty	site/www.microsoft.com/en-us/sovereignty45b5.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:04:35	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2012%20May%202026%2013:04:35%20GMT	https://www.microsoft.com/software-development-companies/offers-benefits/isv-success?icid=DSM_All_SupportAIMarketplace&ocid=cmm3atxvn98	site/www.microsoft.com/software-development-companies/offers-benefits/isv-successb930	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:04:36	275711/275711	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:04:36%20GMT	https://www.microsoft.com/en-us/software-development-companies/offers-benefits/isv-success?icid=DSM_All_SupportAIMarketplace&ocid=cmm3atxvn98	site/www.microsoft.com/en-us/software-development-companies/offers-benefits/isv-successb930.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:04:37	281577/281577	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:04:37%20GMT	https://developer.microsoft.com/en-us/	site/developer.microsoft.com/en-us/index.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:04:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20May%202026%2013:04:37%20GMT	https://azure.microsoft.com/en-us/	site/azure.microsoft.com/en-us/index.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:04:37	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2012%20May%202026%2013:04:37%20GMT	https://www.microsoft.com/software-development-companies?icid=DSM_All_SoftwareCompanies/ocid=cmm3atxvn98	site/www.microsoft.com/software-development-companies415c	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:04:37	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2012%20May%202026%2013:04:37%20GMT	https://learn.microsoft.com/	site/learn.microsoft.com/index.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:04:38	236004/236004	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:04:38%20GMT	https://www.microsoft.com/en-us/software-development-companies?icid=DSM_All_SoftwareCompanies/ocid=cmm3atxvn98	site/www.microsoft.com/en-us/software-development-companies415c.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:04:39	8126/8126	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2012%20May%202026%2013:04:39%20GMT	https://marketplace.microsoft.com/?icid=DSM_All_Marketplace&ocid=cmm3atxvn98	site/marketplace.microsoft.com/index4728.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:04:39	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2012%20May%202026%2013:04:39%20GMT	https://www.microsoft.com/rewards	site/www.microsoft.com/rewards	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:04:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20May%202026%2013:04:40%20GMT	https://www.microsoft.com/en-us/rewards	site/www.microsoft.com/en-us/rewards	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:04:41	327249/327249	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:04:41%20GMT	https://visualstudio.microsoft.com/	site/visualstudio.microsoft.com/index.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:04:41	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2012%20May%202026%2013:04:40%20GMT	https://rewards.bing.com/chkusr?frurl=https%3A%2f%2fwww.microsoft.com%2fen-us%2frewards%2fabout&srurl=https%3A%2f%2fwww.microsoft.com%2fen-us%2frewards%2fabout-signed-in	site/rewards.bing.com/chkusr.2586de0.delayed	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:04:42	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2012%20May%202026%2013:04:41%20GMT	https://rewards.bing.com/Signin?idru=%2Fchkusr%3Ffrurl%3Dhttps%253A%252F%252Fwww.microsoft.com%252Fen-us%252Frewards%252Fabout%26srurl%3Dhttps%253A%252F%252Fwww.microsoft.com%252Fen-us%252Frewards%252Fabout-signed-in&idfrurl=https%3A%2F%2Fwww.microsoft.com%2Fen-us%2Frewards%2Fabout&silent=True	site/rewards.bing.com/Signin.2593a57.delayed	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:04:43	184649/184649	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:04:43%20GMT	https://www.microsoft.com/en-us/download	site/www.microsoft.com/en-us/download.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:04:44	261945/261945	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:04:44%20GMT	https://www.microsoft.com/en-us/education	site/www.microsoft.com/en-us/education.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:04:44	445103/445103	---M-Z	200	added ('OK')	text/html	etag:%226953a6jpe59jec-gzip%22	https://techcommunity.microsoft.com/	site/techcommunity.microsoft.com/index.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:04:54	211665/211665	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:04:54%20GMT	https://www.microsoft.com/en-us/store/b/gift-cards?icid=DSM_All_GiftCards	site/www.microsoft.com/en-us/store/b/gift-cardseced.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:04:54	234084/234084	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:04:54%20GMT	https://www.microsoft.com/en-us/sitemap	site/www.microsoft.com/en-us/sitemap.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:04:54	5626/5626	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2012%20May%202026%2013:04:54%20GMT	https://unlocked.microsoft.com/	site/unlocked.microsoft.com/index.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:04:54	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2012%20May%202026%2013:04:54%20GMT	https://www.microsoft.com/licensing/	site/www.microsoft.com/licensing/index.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:04:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20May%202026%2013:04:55%20GMT	https://support.microsoft.com/en-us/topic/6604162f-e38a-48b2-acd2-682dbac6f0de	site/support.microsoft.com/en-us/topic/6604162f-e38a-48b2-acd2-682dbac6f0de.25f.delayed	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:04:57	145105/145105	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:04:56%20GMT	https://support.microsoft.com/en-us/microsoft-edge/internet-explorer-mode-in-microsoft-edge-6604162f-e38a-48b2-acd2-682dbac6f0de	site/support.microsoft.com/en-us/microsoft-edge/internet-explorer-mode-in-microsoft-edge-6604162f-e38a-48b2-acd2-682dbac6f0de.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:04:57	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2012%20May%202026%2013:04:57%20GMT	https://go.microsoft.com/fwlink/?linkid=2192459	site/go.microsoft.com/fwlink/index3613.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:04:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20May%202026%2013:04:57%20GMT	https://support.microsoft.com/en-us/help/4576759	site/support.microsoft.com/en-us/help/4576759.261.delayed	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:04:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20May%202026%2013:04:58%20GMT	https://support.microsoft.com/en-US/microsoft-edge/a6f7173e-e84a-36a3-9728-3df20ade9b3c	site/support.microsoft.com/en-US/microsoft-edge/a6f7173e-e84a-36a3-9728-3df20ade9b3c	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:05:00	152141/152141	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:04:59%20GMT	https://support.microsoft.com/en-us/microsoft-edge/make-the-switch-to-microsoft-edge-a6f7173e-e84a-36a3-9728-3df20ade9b3c	site/support.microsoft.com/en-us/microsoft-edge/make-the-switch-to-microsoft-edge-a6f7173e-e84a-36a3-9728-3df20ade9b3c.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:05:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20May%202026%2013:05:00%20GMT	https://support.microsoft.com/en-us/topic/a6f7173e-e84a-36a3-9728-3df20ade9b3c	site/support.microsoft.com/en-us/topic/a6f7173e-e84a-36a3-9728-3df20ade9b3c.264.delayed	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:05:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20May%202026%2013:05:01%20GMT	https://privacy.microsoft.com/en-US/privacystatement	site/privacy.microsoft.com/en-US/privacystatement.265.delayed	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:05:03	455651/455651	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:05:02%20GMT	https://www.microsoft.com/en-US/privacy/privacystatement	site/www.microsoft.com/en-US/privacy/privacystatement.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:05:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20May%202026%2013:05:03%20GMT	https://www.microsoft.com/surface/devices/surface-pro	site/www.microsoft.com/surface/devices/surface-pro.267.delayed	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:05:05	445885/445885	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20May%202026%2013:05:04%20GMT	https://www.microsoft.com/en-us/surface/devices/surface-pro	site/www.microsoft.com/en-us/surface/devices/surface-pro.html	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
13:05:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20May%202026%2013:05:05%20GMT	https://www.microsoft.com/surface/devices/surface-laptop	site/www.microsoft.com/surface/devices/surface-laptop.269.delayed	(from https://support.microsoft.com/en-US/internet-explorer/internet-explorer-help)
